Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
03/16/2021,Ages_5-11_yrs,4940,0,0,478,0,0,0,0,0,0,0,0,0,0
03/16/2021,Ages_40-49_yrs,9061291,11.1,11.1,4969273,22.2,12.2,10.8,10.8,0,0,10.8,0,0,0
03/16/2021,Race_eth_unknown,22422648,37.9,27.5,12453157,,,37.2,27.1,0,0,37.2,0,0,0
03/15/2021,Ages_<12yrs,11773,0,0,2234,0,0,0,0,0,0,0,0,0,0
03/15/2021,Ages_<5yrs,4506,0,0,1319,0,0,0,0,0,0,0,0,0,0
03/15/2021,Sex_unknown,936766,1.2,1.2,504495,,,1.1,1.1,0,0,1.1,0,0,0
03/15/2021,Race_eth_NHAsian,3183230,5.5,4,1726416,16.8,9.1,5.3,3.8,0,0,5.3,0,0,0
03/15/2021,Race_eth_NHWhite,37955674,65.8,47.7,22394756,19.2,11.3,68.4,49.9,0,0,68.4,0,0,0
03/15/2021,Race_eth_NHNHOPI,140810,0.2,0.2,80975,15.2,8.7,0.2,0.2,0,0,0.2,0,0,0
03/15/2021,Ages_65-74_yrs,21520119,27,27,11962436,67.5,37.5,26.6,26.6,0,0,26.6,0,0,0
03/15/2021,Race_eth_NHBlack,4404396,7.6,5.5,2205402,10.7,5.4,6.7,4.9,0,0,6.7,0,0,0
03/15/2021,Sex_Female,44771739,56.9,56.3,25928562,26.6,15.4,58.4,57.7,0,0,58.4,0,0,0
03/15/2021,Sex_known,78653846,99.9,98.8,44397913,,,99.9,98.9,0,0,99.9,0,0,0
03/15/2021,Ages_5-11_yrs,4902,0,0,469,0,0,0,0,0,0,0,0,0,0
03/15/2021,Ages_40-49_yrs,8786562,11,11,4881467,21.5,12,10.9,10.9,0,0,10.9,0,0,0
03/15/2021,Ages_75+_yrs,16238680,20.4,20.4,11092734,70.9,48.4,24.7,24.7,0,0,24.7,0,0,0
03/15/2021,Ages_25-39_yrs,11388554,14.3,14.3,6504562,16.7,9.5,14.5,14.5,0,0,14.5,0,0,0
03/15/2021,Sex_Male,33882107,43.1,42.6,18469351,20.7,11.3,41.6,41.1,0,0,41.6,0,0,0
03/15/2021,Ages_12-15_yrs,7371,0,0,1703,0,0,0,0,0,0,0,0,0,0
03/15/2021,Ages_12-17_yrs,167505,0.2,0.2,53150,0.7,0.2,0.1,0.1,0,0,0.1,0,0,0
03/15/2021,Race_eth_known,57672444,99.9,72.5,32720124,,,99.9,72.9,0,0,99.9,0,0,0
03/15/2021,Race_eth_NHAIAN,706178,1.2,0.9,455859,29,18.7,1.4,1,0,0,1.4,0,0,0
03/15/2021,Ages_50-64_yrs,18569964,23.3,23.3,8935943,29.2,14,19.9,19.9,0,0,19.9,0,0,0
03/15/2021,Race_eth_unknown,21918166,38,27.5,12182280,,,37.2,27.1,0,0,37.2,0,0,0
03/15/2021,US,79590612,,100,44902408,24,13.5,,100,0,,100,,0,0
03/15/2021,Age_unknown,11554,0,0,1738,,,0,0,0,0,0,0,0,0
03/15/2021,Ages_18-24_yrs,2895901,3.6,3.6,1468144,9.5,4.8,3.3,3.3,0,0,3.3,0,0,0
03/15/2021,Age_known,79579058,99.9,99.9,44900670,,,99.9,99.9,0,0,99.9,0,0,0
03/15/2021,Race_eth_NHMult_Oth,4220023,7.3,5.3,2472995,57.5,33.7,7.6,5.5,0,0,7.6,0,0,0
03/15/2021,Race_eth_Hispanic,7062133,12.2,8.9,3383721,11.1,5.3,10.3,7.5,0,0,10.3,0,0,0
03/15/2021,Ages_16-17_yrs,160134,0.2,0.2,51447,1.9,0.6,0.1,0.1,0,0,0.1,0,0,0
03/14/2021,Ages_75+_yrs,16130112,20.7,20.7,10911902,70.4,47.6,24.8,24.8,0,0,24.8,0,0,0
03/14/2021,Race_eth_NHAsian,3111727,5.5,4,1695039,16.4,8.9,5.3,3.8,0,0,5.3,0,0,0
03/14/2021,Sex_Male,33184019,43,42.5,18076450,20.3,11.1,41.5,41.1,0,0,41.5,0,0,0
03/14/2021,Ages_<5yrs,4463,0,0,1306,0,0,0,0,0,0,0,0,0,0
03/14/2021,Race_eth_NHAIAN,699487,1.2,0.9,450949,28.7,18.5,1.4,1,0,0,1.4,0,0,0
03/14/2021,Ages_16-17_yrs,151884,0.2,0.2,50227,1.8,0.6,0.1,0.1,0,0,0.1,0,0,0
03/14/2021,Ages_5-11_yrs,4869,0,0,459,0,0,0,0,0,0,0,0,0,0
03/14/2021,Race_eth_NHWhite,37273210,65.9,47.7,21949244,18.9,11.1,68.4,49.8,0,0,68.4,0,0,0
03/14/2021,Race_eth_NHBlack,4293905,7.6,5.5,2150746,10.4,5.2,6.7,4.9,0,0,6.7,0,0,0
03/14/2021,Race_eth_Hispanic,6889502,12.2,8.8,3311249,10.8,5.2,10.3,7.5,0,0,10.3,0,0,0
03/14/2021,US,78093946,,100,44034469,23.5,13.3,,100,0,,100,,0,0
03/14/2021,Ages_12-15_yrs,7098,0,0,1652,0,0,0,0,0,0,0,0,0,0
03/14/2021,Age_unknown,11250,0,0,1515,,,0,0,0,0,0,0,0,0
03/14/2021,Sex_unknown,924430,1.2,1.2,500174,,,1.1,1.1,0,0,1.1,0,0,0
03/14/2021,Sex_Female,43985497,57,56.3,25457845,26.1,15.1,58.5,57.8,0,0,58.5,0,0,0
03/14/2021,Ages_<12yrs,11672,0,0,2203,0,0,0,0,0,0,0,0,0,0
03/14/2021,Ages_18-24_yrs,2815075,3.6,3.6,1443650,9.2,4.7,3.3,3.3,0,0,3.3,0,0,0
03/14/2021,Ages_25-39_yrs,11127384,14.3,14.2,6414997,16.3,9.4,14.6,14.6,0,0,14.6,0,0,0
03/14/2021,Ages_50-64_yrs,17976389,23,23,8756270,28.2,13.8,19.9,19.9,0,0,19.9,0,0,0
03/14/2021,Age_known,78082696,99.9,99.9,44032954,,,99.9,99.9,0,0,99.9,0,0,0
03/14/2021,Ages_65-74_yrs,21288131,27.3,27.3,11646035,66.8,36.5,26.4,26.4,0,0,26.4,0,0,0
03/14/2021,Sex_known,77169516,99.9,98.8,43534295,,,99.9,98.9,0,0,99.9,0,0,0
03/14/2021,Race_eth_NHMult_Oth,4161206,7.4,5.3,2443138,56.7,33.3,7.6,5.5,0,0,7.6,0,0,0
03/14/2021,Race_eth_unknown,21526878,38.1,27.6,11955271,,,37.3,27.1,0,0,37.3,0,0,0
03/14/2021,Race_eth_known,56567066,99.9,72.4,32079194,,,99.9,72.9,0,0,99.9,0,0,0
03/14/2021,Ages_40-49_yrs,8574951,11,11,4806018,21,11.8,10.9,10.9,0,0,10.9,0,0,0
03/14/2021,Ages_12-17_yrs,158982,0.2,0.2,51879,0.6,0.2,0.1,0.1,0,0,0.1,0,0,0
03/14/2021,Race_eth_NHNHOPI,138029,0.2,0.2,78829,14.9,8.5,0.2,0.2,0,0,0.2,0,0,0
03/13/2021,Race_eth_NHAsian,3066379,5.5,4,1672805,16.1,8.8,5.3,3.8,0,0,5.3,0,0,0
03/13/2021,Sex_Female,43635000,57,56.3,25221776,25.9,15,58.5,57.8,0,0,58.5,0,0,0
03/13/2021,Age_known,77435039,99.9,99.9,43606989,,,99.9,99.9,0,0,99.9,0,0,0
03/13/2021,Ages_75+_yrs,16087543,20.8,20.8,10837046,70.2,47.3,24.9,24.9,0,0,24.9,0,0,0
03/13/2021,Sex_Male,32892532,43,42.5,17888679,20.1,10.9,41.5,41,0,0,41.5,0,0,0
03/13/2021,Ages_<12yrs,11493,0,0,2192,0,0,0,0,0,0,0,0,0,0
03/13/2021,Ages_5-11_yrs,4801,0,0,455,0,0,0,0,0,0,0,0,0,0
03/13/2021,Ages_18-24_yrs,2773066,3.6,3.6,1428984,9.1,4.7,3.3,3.3,0,0,3.3,0,0,0
03/13/2021,Ages_16-17_yrs,147321,0.2,0.2,49591,1.8,0.6,0.1,0.1,0,0,0.1,0,0,0
03/13/2021,Sex_unknown,918693,1.2,1.2,498034,,,1.2,1.1,0,0,1.2,0,0,0
03/13/2021,Race_eth_NHAIAN,698088,1.2,0.9,450076,28.7,18.5,1.4,1,0,0,1.4,0,0,0
03/13/2021,Ages_50-64_yrs,17739466,22.9,22.9,8658614,27.9,13.6,19.9,19.9,0,0,19.9,0,0,0
03/13/2021,Sex_known,76527532,99.9,98.8,43110455,,,99.9,98.9,0,0,99.9,0,0,0
03/13/2021,Race_eth_known,56080365,99.9,72.4,31768658,,,99.9,72.8,0,0,99.9,0,0,0
03/13/2021,Ages_<5yrs,4357,0,0,1299,0,0,0,0,0,0,0,0,0,0
03/13/2021,Race_eth_Hispanic,6808407,12.1,8.8,3275652,10.7,5.1,10.3,7.5,0,0,10.3,0,0,0
03/13/2021,Race_eth_NHNHOPI,137028,0.2,0.2,78203,14.8,8.4,0.2,0.2,0,0,0.2,0,0,0
03/13/2021,Race_eth_NHWhite,36987006,66,47.8,21736501,18.7,11,68.4,49.8,0,0,68.4,0,0,0
03/13/2021,Ages_12-15_yrs,6921,0,0,1629,0,0,0,0,0,0,0,0,0,0
03/13/2021,Ages_65-74_yrs,21194145,27.4,27.4,11506002,66.5,36.1,26.4,26.4,0,0,26.4,0,0,0
03/13/2021,Age_unknown,11186,0,0,1500,,,0,0,0,0,0,0,0,0
03/13/2021,Ages_12-17_yrs,154242,0.2,0.2,51220,0.6,0.2,0.1,0.1,0,0,0.1,0,0,0
03/13/2021,Race_eth_unknown,21365858,38.1,27.6,11839827,,,37.3,27.2,0,0,37.3,0,0,0
03/13/2021,Race_eth_NHMult_Oth,4134888,7.4,5.3,2429830,56.3,33.1,7.6,5.6,0,0,7.6,0,0,0
03/13/2021,US,77446225,,100,43608489,23.3,13.1,,100,0,,100,,0,0
03/13/2021,Race_eth_NHBlack,4248569,7.6,5.5,2125591,10.3,5.2,6.7,4.9,0,0,6.7,0,0,0
03/13/2021,Ages_25-39_yrs,11000265,14.2,14.2,6361461,16.1,9.3,14.6,14.6,0,0,14.6,0,0,0
03/13/2021,Ages_40-49_yrs,8474819,10.9,10.9,4761470,20.8,11.7,10.9,10.9,0,0,10.9,0,0,0
03/12/2021,Ages_5-11_yrs,4681,0,0,431,0,0,0,0,0,0,0,0,0,0
03/12/2021,Race_eth_NHMult_Oth,4076829,7.4,5.4,2397028,55.5,32.6,7.7,5.6,0,0,7.7,0,0,0
03/12/2021,Race_eth_known,55033216,99.9,72.4,31001569,,,99.9,72.8,0,0,99.9,0,0,0
03/12/2021,Sex_unknown,905745,1.2,1.2,492423,,,1.2,1.2,0,0,1.2,0,0,0
03/12/2021,Ages_16-17_yrs,140077,0.2,0.2,48337,1.7,0.6,0.1,0.1,0,0,0.1,0,0,0
03/12/2021,Race_eth_NHAsian,2987463,5.4,3.9,1631376,15.7,8.6,5.3,3.8,0,0,5.3,0,0,0
03/12/2021,Ages_75+_yrs,15985802,21,21,10640126,69.8,46.5,25,25,0,0,25,0,0,0
03/12/2021,Sex_known,75156308,99.9,98.8,42099777,,,99.9,98.8,0,0,99.9,0,0,0
03/12/2021,Age_unknown,11062,0,0,1472,,,0,0,0,0,0,0,0,0
03/12/2021,Race_eth_NHBlack,4143153,7.5,5.4,2056322,10.1,5,6.6,4.8,0,0,6.6,0,0,0
03/12/2021,Race_eth_Hispanic,6626509,12,8.7,3188352,10.4,5,10.3,7.5,0,0,10.3,0,0,0
03/12/2021,Race_eth_NHAIAN,693489,1.3,0.9,442147,28.5,18.2,1.4,1,0,0,1.4,0,0,0
03/12/2021,Ages_50-64_yrs,17227378,22.7,22.6,8431959,27.1,13.2,19.8,19.8,0,0,19.8,0,0,0
03/12/2021,Sex_Female,42884875,57.1,56.4,24668758,25.4,14.6,58.6,57.9,0,0,58.6,0,0,0
03/12/2021,Ages_40-49_yrs,8270402,10.9,10.9,4664213,20.3,11.4,11,11,0,0,11,0,0,0
03/12/2021,Race_eth_unknown,21028835,38.2,27.6,11590627,,,37.4,27.2,0,0,37.4,0,0,0
03/12/2021,Ages_25-39_yrs,10748164,14.1,14.1,6248353,15.7,9.1,14.7,14.7,0,0,14.7,0,0,0
03/12/2021,Ages_12-17_yrs,146694,0.2,0.2,49913,0.6,0.2,0.1,0.1,0,0,0.1,0,0,0
03/12/2021,Race_eth_NHWhite,36372502,66.1,47.8,21210105,18.4,10.7,68.4,49.8,0,0,68.4,0,0,0
03/12/2021,Age_known,76050991,99.9,99.9,42590728,,,99.9,99.9,0,0,99.9,0,0,0
03/12/2021,Ages_12-15_yrs,6617,0,0,1576,0,0,0,0,0,0,0,0,0,0
03/12/2021,Ages_18-24_yrs,2692620,3.5,3.5,1398047,8.8,4.6,3.3,3.3,0,0,3.3,0,0,0
03/12/2021,Ages_<12yrs,11164,0,0,2131,0,0,0,0,0,0,0,0,0,0
03/12/2021,US,76062053,,100,42592200,22.9,12.8,,100,0,,100,,0,0
03/12/2021,Sex_Male,32271433,42.9,42.4,17431019,19.7,10.7,41.4,40.9,0,0,41.4,0,0,0
03/12/2021,Race_eth_NHNHOPI,133271,0.2,0.2,76239,14.4,8.2,0.2,0.2,0,0,0.2,0,0,0
03/12/2021,Ages_65-74_yrs,20968767,27.6,27.6,11155986,65.8,35,26.2,26.2,0,0,26.2,0,0,0
03/12/2021,Ages_<5yrs,4164,0,0,1267,0,0,0,0,0,0,0,0,0,0
03/11/2021,Ages_16-17_yrs,131348,0.2,0.2,46696,1.6,0.6,0.1,0.1,0,0,0.1,0,0,0
03/11/2021,Race_eth_NHAsian,2896396,5.4,3.9,1579742,15.2,8.3,5.3,3.8,0,0,5.3,0,0,0
03/11/2021,Sex_Female,41740616,57.1,56.4,23822869,24.8,14.1,58.7,58,0,0,58.7,0,0,0
03/11/2021,Ages_<12yrs,10865,0,0,2052,0,0,0,0,0,0,0,0,0,0
03/11/2021,Race_eth_Hispanic,6369201,11.9,8.6,3051736,10,4.8,10.2,7.4,0,0,10.2,0,0,0
03/11/2021,Race_eth_NHBlack,3981145,7.4,5.4,1966582,9.7,4.8,6.6,4.8,0,0,6.6,0,0,0
03/11/2021,Race_eth_NHWhite,35392464,66.2,47.9,20430529,17.9,10.4,68.4,49.8,0,0,68.4,0,0,0
03/11/2021,Ages_65-74_yrs,20599331,27.9,27.9,10635653,64.6,33.4,25.9,25.9,0,0,25.9,0,0,0
03/11/2021,Age_known,73934894,99.9,99.9,41064038,,,99.9,99.9,0,0,99.9,0,0,0
03/11/2021,Sex_unknown,883182,1.2,1.2,480669,,,1.2,1.2,0,0,1.2,0,0,0
03/11/2021,Ages_75+_yrs,15811108,21.4,21.4,10329563,69,45.1,25.2,25.2,0,0,25.2,0,0,0
03/11/2021,Sex_known,73062521,99.9,98.8,40584802,,,99.9,98.8,0,0,99.9,0,0,0
03/11/2021,Race_eth_known,53444149,99.9,72.3,29874849,,,99.9,72.7,0,0,99.9,0,0,0
03/11/2021,Ages_12-15_yrs,6304,0,0,1510,0,0,0,0,0,0,0,0,0,0
03/11/2021,Ages_50-64_yrs,16445711,22.2,22.2,8111241,25.8,12.7,19.8,19.8,0,0,19.8,0,0,0
03/11/2021,US,73945703,,100,41065471,22.3,12.4,,100,0,,100,,0,0
03/11/2021,Ages_12-17_yrs,137652,0.2,0.2,48206,0.5,0.2,0.1,0.1,0,0,0.1,0,0,0
03/11/2021,Ages_18-24_yrs,2579734,3.5,3.5,1348583,8.4,4.4,3.3,3.3,0,0,3.3,0,0,0
03/11/2021,Race_eth_NHMult_Oth,3992449,7.5,5.4,2345084,54.4,31.9,7.8,5.7,0,0,7.8,0,0,0
03/11/2021,Ages_5-11_yrs,4571,0,0,409,0,0,0,0,0,0,0,0,0,0
03/11/2021,Ages_40-49_yrs,7969264,10.8,10.8,4517525,19.5,11.1,11,11,0,0,11,0,0,0
03/11/2021,Age_unknown,10809,0,0,1433,,,0,0,0,0,0,0,0,0
03/11/2021,Ages_<5yrs,4034,0,0,1237,0,0,0,0,0,0,0,0,0,0
03/11/2021,Ages_25-39_yrs,10381229,14,14,6071215,15.2,8.9,14.8,14.8,0,0,14.8,0,0,0
03/11/2021,Sex_Male,31321905,42.9,42.4,16761933,19.2,10.3,41.3,40.8,0,0,41.3,0,0,0
03/11/2021,Race_eth_unknown,20501552,38.4,27.7,11190618,,,37.5,27.3,0,0,37.5,0,0,0
03/11/2021,Race_eth_NHNHOPI,129236,0.2,0.2,73767,13.9,7.9,0.2,0.2,0,0,0.2,0,0,0
03/11/2021,Race_eth_NHAIAN,683258,1.3,0.9,427409,28.1,17.6,1.4,1,0,0,1.4,0,0,0
03/10/2021,Ages_<12yrs,10677,0,0,1999,0,0,0,0,0,0,0,0,0,0
03/10/2021,Race_eth_Hispanic,6110664,11.8,8.5,2922897,9.6,4.6,10.1,7.4,0,0,10.1,0,0,0
03/10/2021,Ages_5-11_yrs,4516,0,0,384,0,0,0,0,0,0,0,0,0,0
03/10/2021,Sex_known,70806230,99.9,98.8,39197110,,,99.9,98.8,0,0,99.9,0,0,0
03/10/2021,Ages_40-49_yrs,7669049,10.7,10.7,4390860,18.8,10.8,11.1,11.1,0,0,11.1,0,0,0
03/10/2021,Ages_16-17_yrs,122860,0.2,0.2,45379,1.5,0.5,0.1,0.1,0,0,0.1,0,0,0
03/10/2021,Ages_12-17_yrs,128960,0.2,0.2,46819,0.5,0.2,0.1,0.1,0,0,0.1,0,0,0
03/10/2021,Race_eth_known,51727884,99.9,72.2,28826702,,,99.9,72.7,0,0,99.9,0,0,0
03/10/2021,Sex_Male,30281551,42.8,42.3,16134809,18.5,9.9,41.2,40.7,0,0,41.2,0,0,0
03/10/2021,Ages_<5yrs,3954,0,0,1218,0,0,0,0,0,0,0,0,0,0
03/10/2021,US,71669698,,100,39668022,21.6,11.9,,100,0,,100,,0,0
03/10/2021,Sex_Female,40524679,57.2,56.5,23062301,24,13.7,58.8,58.1,0,0,58.8,0,0,0
03/10/2021,Ages_75+_yrs,15599814,21.8,21.8,10016840,68.1,43.7,25.3,25.3,0,0,25.3,0,0,0
03/10/2021,Ages_65-74_yrs,20159327,28.1,28.1,10158155,63.2,31.9,25.6,25.6,0,0,25.6,0,0,0
03/10/2021,Race_eth_NHBlack,3818710,7.4,5.3,1884678,9.3,4.6,6.5,4.8,0,0,6.5,0,0,0
03/10/2021,Race_eth_NHNHOPI,125414,0.2,0.2,71664,13.5,7.7,0.2,0.2,0,0,0.2,0,0,0
03/10/2021,Race_eth_NHMult_Oth,3902273,7.5,5.4,2294847,53.2,31.3,8,5.8,0,0,8,0,0,0
03/10/2021,Race_eth_NHAsian,2802789,5.4,3.9,1533176,14.8,8.1,5.3,3.9,0,0,5.3,0,0,0
03/10/2021,Race_eth_NHAIAN,670275,1.3,0.9,410847,27.5,16.9,1.4,1,0,0,1.4,0,0,0
03/10/2021,Age_known,71659117,99.9,99.9,39666614,,,99.9,99.9,0,0,99.9,0,0,0
03/10/2021,Sex_unknown,863468,1.2,1.2,470912,,,1.2,1.2,0,0,1.2,0,0,0
03/10/2021,Ages_50-64_yrs,15604915,21.8,21.8,7823851,24.5,12.3,19.7,19.7,0,0,19.7,0,0,0
03/10/2021,Race_eth_unknown,19941812,38.6,27.8,10841316,,,37.6,27.3,0,0,37.6,0,0,0
03/10/2021,Ages_12-15_yrs,6100,0,0,1440,0,0,0,0,0,0,0,0,0,0
03/10/2021,Ages_25-39_yrs,10018456,14,14,5920407,14.6,8.7,14.9,14.9,0,0,14.9,0,0,0
03/10/2021,Age_unknown,10581,0,0,1408,,,0,0,0,0,0,0,0,0
03/10/2021,Ages_18-24_yrs,2467919,3.4,3.4,1307683,8.1,4.3,3.3,3.3,0,0,3.3,0,0,0
03/10/2021,Race_eth_NHWhite,34297759,66.3,47.9,19708593,17.4,10,68.4,49.7,0,0,68.4,0,0,0
03/09/2021,Race_eth_NHWhite,33292292,66.4,47.8,19047646,16.9,9.7,68.3,49.6,0,0,68.3,0,0,0
03/09/2021,Ages_65-74_yrs,19731060,28.4,28.3,9719651,61.9,30.5,25.3,25.3,0,0,25.3,0,0,0
03/09/2021,Ages_25-39_yrs,9696556,13.9,13.9,5791747,14.2,8.5,15.1,15.1,0,0,15.1,0,0,0
03/09/2021,Race_eth_known,50166704,99.9,72.1,27884061,,,99.9,72.6,0,0,99.9,0,0,0
03/09/2021,Race_eth_NHAIAN,658860,1.3,0.9,397411,27.1,16.3,1.4,1,0,0,1.4,0,0,0
03/09/2021,Ages_75+_yrs,15394599,22.1,22.1,9719697,67.2,42.4,25.3,25.3,0,0,25.3,0,0,0
03/09/2021,US,69608168,,100,38401106,21,11.6,,100,0,,100,,0,0
03/09/2021,Race_eth_NHBlack,3671436,7.3,5.3,1808335,8.9,4.4,6.5,4.7,0,0,6.5,0,0,0
03/09/2021,Ages_12-15_yrs,5889,0,0,1366,0,0,0,0,0,0,0,0,0,0
03/09/2021,Age_unknown,10392,0,0,1370,,,0,0,0,0,0,0,0,0
03/09/2021,Sex_known,68762645,99.9,98.8,37939592,,,99.9,98.8,0,0,99.9,0,0,0
03/09/2021,Race_eth_Hispanic,5882532,11.7,8.5,2816984,9.2,4.4,10.1,7.3,0,0,10.1,0,0,0
03/09/2021,Sex_Female,39421551,57.3,56.6,22374545,23.4,13.3,59,58.3,0,0,59,0,0,0
03/09/2021,Ages_50-64_yrs,14875836,21.4,21.4,7567768,23.4,11.9,19.7,19.7,0,0,19.7,0,0,0
03/09/2021,Age_known,69597776,99.9,99.9,38399736,,,99.9,99.9,0,0,99.9,0,0,0
03/09/2021,Race_eth_NHMult_Oth,3822085,7.6,5.5,2249513,52.1,30.6,8.1,5.9,0,0,8.1,0,0,0
03/09/2021,Sex_Male,29341094,42.7,42.2,15565047,17.9,9.5,41,40.5,0,0,41,0,0,0
03/09/2021,Ages_12-17_yrs,120528,0.2,0.2,44966,0.5,0.2,0.1,0.1,0,0,0.1,0,0,0
03/09/2021,Race_eth_NHNHOPI,121810,0.2,0.2,69552,13.1,7.5,0.2,0.2,0,0,0.2,0,0,0
03/09/2021,Race_eth_NHAsian,2717689,5.4,3.9,1494620,14.3,7.9,5.4,3.9,0,0,5.4,0,0,0
03/09/2021,Race_eth_unknown,19441462,38.8,27.9,10517041,,,37.7,27.4,0,0,37.7,0,0,0
03/09/2021,Ages_16-17_yrs,114639,0.2,0.2,43600,1.4,0.5,0.1,0.1,0,0,0.1,0,0,0
03/09/2021,Ages_18-24_yrs,2369385,3.4,3.4,1272385,7.7,4.2,3.3,3.3,0,0,3.3,0,0,0
03/09/2021,Sex_unknown,845523,1.2,1.2,461514,,,1.2,1.2,0,0,1.2,0,0,0
03/09/2021,Ages_<5yrs,3905,0,0,1202,0,0,0,0,0,0,0,0,0,0
03/09/2021,Ages_40-49_yrs,7399238,10.6,10.6,4281574,18.1,10.5,11.2,11.1,0,0,11.2,0,0,0
03/09/2021,Ages_<12yrs,10574,0,0,1948,0,0,0,0,0,0,0,0,0,0
03/09/2021,Ages_5-11_yrs,4493,0,0,364,0,0,0,0,0,0,0,0,0,0
03/08/2021,Ages_12-15_yrs,5718,0,0,1305,0,0,0,0,0,0,0,0,0,0
03/08/2021,Ages_40-49_yrs,7171366,10.6,10.6,4189707,17.6,10.3,11.2,11.2,0,0,11.2,0,0,0
03/08/2021,Ages_50-64_yrs,14258500,21,21,7350977,22.4,11.5,19.7,19.7,0,0,19.7,0,0,0
03/08/2021,US,67800328,,100,37321973,20.4,11.2,,100,0,,100,,0,0
03/08/2021,Sex_Male,28513185,42.6,42.1,15074776,17.4,9.2,40.9,40.4,0,0,40.9,0,0,0
03/08/2021,Age_known,67790255,99.9,99.9,37320625,,,99.9,99.9,0,0,99.9,0,0,0
03/08/2021,Race_eth_known,48831858,99.9,72,27092206,,,99.9,72.6,0,0,99.9,0,0,0
03/08/2021,Sex_Female,38457039,57.4,56.7,21793624,22.8,12.9,59.1,58.4,0,0,59.1,0,0,0
03/08/2021,Race_eth_unknown,18968468,38.8,28,10229763,,,37.8,27.4,0,0,37.8,0,0,0
03/08/2021,Ages_<5yrs,3853,0,0,1190,0,0,0,0,0,0,0,0,0,0
03/08/2021,Ages_16-17_yrs,108208,0.2,0.2,42520,1.3,0.5,0.1,0.1,0,0,0.1,0,0,0
03/08/2021,Race_eth_NHMult_Oth,3750461,7.7,5.5,2212310,51.1,30.1,8.2,5.9,0,0,8.2,0,0,0
03/08/2021,Ages_18-24_yrs,2288384,3.4,3.4,1244386,7.5,4.1,3.3,3.3,0,0,3.3,0,0,0
03/08/2021,Ages_5-11_yrs,4430,0,0,350,0,0,0,0,0,0,0,0,0,0
03/08/2021,Ages_<12yrs,10429,0,0,1918,0,0,0,0,0,0,0,0,0,0
03/08/2021,Ages_25-39_yrs,9420278,13.9,13.9,5684710,13.8,8.3,15.2,15.2,0,0,15.2,0,0,0
03/08/2021,Ages_65-74_yrs,19323969,28.5,28.5,9342010,60.6,29.3,25,25,0,0,25,0,0,0
03/08/2021,Ages_75+_yrs,15203403,22.4,22.4,9463092,66.4,41.3,25.4,25.4,0,0,25.4,0,0,0
03/08/2021,Sex_unknown,830104,1.2,1.2,453573,,,1.2,1.2,0,0,1.2,0,0,0
03/08/2021,Race_eth_Hispanic,5694290,11.7,8.4,2731041,8.9,4.3,10.1,7.3,0,0,10.1,0,0,0
03/08/2021,Ages_12-17_yrs,113926,0.2,0.2,43825,0.5,0.2,0.1,0.1,0,0,0.1,0,0,0
03/08/2021,Race_eth_NHAsian,2645786,5.4,3.9,1461075,13.9,7.7,5.4,3.9,0,0,5.4,0,0,0
03/08/2021,Race_eth_NHAIAN,649594,1.3,1,388373,26.7,15.9,1.4,1,0,0,1.4,0,0,0
03/08/2021,Race_eth_NHWhite,32425632,66.4,47.8,18487400,16.4,9.4,68.2,49.5,0,0,68.2,0,0,0
03/08/2021,Sex_known,66970224,99.9,98.8,36868400,,,99.9,98.8,0,0,99.9,0,0,0
03/08/2021,Race_eth_NHBlack,3547080,7.3,5.2,1744053,8.6,4.2,6.4,4.7,0,0,6.4,0,0,0
03/08/2021,Race_eth_NHNHOPI,119015,0.2,0.2,67954,12.8,7.3,0.3,0.2,0,0,0.3,0,0,0
03/08/2021,Age_unknown,10073,0,0,1348,,,0,0,0,0,0,0,0,0
03/07/2021,Sex_Female,37659717,57.5,56.8,21335955,22.3,12.7,59.2,58.5,0,0,59.2,0,0,0
03/07/2021,Race_eth_NHWhite,31719508,66.4,47.8,18039621,16.1,9.1,68.2,49.5,0,0,68.2,0,0,0
03/07/2021,Ages_12-15_yrs,5601,0,0,1282,0,0,0,0,0,0,0,0,0,0
03/07/2021,Ages_65-74_yrs,18976399,28.6,28.6,9050742,59.5,28.4,24.8,24.8,0,0,24.8,0,0,0
03/07/2021,Race_eth_NHAIAN,642994,1.3,1,382744,26.4,15.7,1.4,1,0,0,1.4,0,0,0
03/07/2021,Race_eth_NHMult_Oth,3692305,7.7,5.6,2184966,50.3,29.8,8.3,6,0,0,8.3,0,0,0
03/07/2021,Age_known,66309409,99.9,99.9,36470770,,,99.9,99.9,0,0,99.9,0,0,0
03/07/2021,Ages_25-39_yrs,9197710,13.9,13.9,5600329,13.4,8.2,15.4,15.4,0,0,15.4,0,0,0
03/07/2021,Sex_unknown,816410,1.2,1.2,447569,,,1.2,1.2,0,0,1.2,0,0,0
03/07/2021,Ages_40-49_yrs,6986436,10.5,10.5,4117936,17.1,10.1,11.3,11.3,0,0,11.3,0,0,0
03/07/2021,Ages_<12yrs,10371,0,0,1899,0,0,0,0,0,0,0,0,0,0
